node_id,career_id,skill_group,name,node_level,stage,axis,node_kind,is_optional,is_checkpoint,selection,choose_count,weight,completion_policy,required_proficiency,evidence_keywords,parent_id,previous_id,description,link1,link2,link3
qa-cypress-backend-automation,qa,Cypress,Cypress,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,cypress,qa-backend-automation,,"Cypress framework is a JavaScript-based end-to-end testing framework built on top of Mocha ??a feature-rich JavaScript test framework running on and in the browser, making asynchronous testing simple and convenient. It also uses a BDD/TDD assertion library and a browser to pair with any JavaScript testing framework.",https://www.cypress.io/,https://docs.cypress.io/guides/overview/why-cypress#Other,https://www.cypress.io/how-it-works
qa-playwright-backend-automation,qa,Playwright,Playwright,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,playwright,qa-backend-automation,,"Playwright is an open-source library for automating web browsers built by Microsoft, similar to Selenium, it's commonly used for testing web applications. It's built on top of the .NET Core runtime and it provides bindings for C#, it allows developers to write tests for web applications in C# or other .NET languages. Playwright is designed to be fast and reliable and allows developers to run tests in multiple browsers.",https://www.evaluat.com/blog/playwright-performance-testing,https://www.twilio.com/blog/test-web-apps-with-playwright-and-csharp-dotnet,https://khalidabuhakmeh.com/end-to-end-test-with-aspnet-core-xunit-and-playwright
qa-soap-ui,qa,API & Backend Test Automation,Soap UI,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"api & backend test automation,soap ui",qa-backend-automation,,"SoapUI is the world's leading Functional Testing tool for SOAP and REST testing. With its easy-to-use graphical interface, and enterprise-class features, SoapUI allows you to easily and rapidly create and execute automated functional, regression, and load tests.",https://www.soapui.org/,https://www.soapui.org/getting-started/,
qa-postman-newman,qa,Postman,Postman / Newman,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"newman,postman,postman / newman",qa-backend-automation,,"Postman is an API platform for building and using APIs. Postman simplifies each step of the API lifecycle and streamlines collaboration so you can create better APIs??aster. It is an API client that makes it easy for developers to create, share, test, and document APIs. With this open-source solution, users can create and save simple and complex HTTP/s requests and read their responses.",https://www.postman.com,https://learning.postman.com/docs/getting-started/introduction/,https://learning.postman.com/docs/running-collections/using-newman-cli/command-line-integration-with-newman/
qa-rest-assured,qa,REST Assured,REST Assured,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,rest assured,qa-backend-automation,,Rest-assured helps developers and test engineers to test REST APIs in Java ease by using techniques used in dynamic languages such as Groovy and Ruby.,https://rest-assured.io,https://www.guru99.com/rest-assured.html,https://app.daily.dev/tags/rest-api?ref=roadmapsh
qa-frontend-automation,qa,Frontend Test Automation,Frontend Automation,6,CORE,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"frontend,ui,automation,browser,testing",,qa-manual-testing,"Front-end automation is a way to characterize automation that streamlines tasks focused on interactivity, websites, and attended processes. Robotic process automation, or RPA, is considered automation on the front end, or from the user-interface (UI) level. Benefits of front-end automation include quick task building with no programming knowledge, no required changes to existing programs or applications, and those individuals who know the keystrokes can easily build the automation task.",https://dev.to/davidz/how-we-do-automated-testing-on-our-frontend-b10,https://app.daily.dev/tags/automation?ref=roadmapsh,
qa-basic-introduction,qa,Frontend Test Automation,Basic Introduction,,CORE,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,qa-frontend-automation,,"Before automating a frontend, testers need a working understanding of how browsers render pages and how modern web apps behave, covering dev tools, core web technologies, caching, and rendering strategies.",https://developer.mozilla.org/en-US/docs/Learn,,
qa-browser-dev-tools,qa,,Browser / Dev Tools,,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,"Every modern web browser includes a powerful suite of developer tools. These tools do a range of things, from inspecting currently-loaded HTML, CSS and JavaScript to showing which assets the page has requested and how long they took to load. This article explains how to use the basic functions of your browser's devtools.",https://developer.mozilla.org/en-US/docs/Learn/Common_questions/What_are_browser_developer_tools,https://app.daily.dev/tags/devtools?ref=roadmapsh,
qa-html-css-javascript,qa,,"HTML, CSS, JavaScript",,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,"HTML stands for HyperText Markup Language. It is used on the front and gives structure to the webpage, which you can style using CSS and make interactive using JavaScript.",https://app.daily.dev/tags/css?ref=roadmapsh,,
qa-ajax,qa,,Ajax,,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,"AJAX stands for Asynchronous JavaScript And XML. In a nutshell, it is the use of the XMLHttpRequest object to communicate with servers. It can send and receive information in various formats, including JSON, XML, HTML, and text files.",https://developer.mozilla.org/en-US/docs/Web/Guide/AJAX/Getting_Started,https://www.youtube.com/watch?v=3l13qGLTgNw,
qa-caching,qa,,Caching,,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,"Caching ensures that the resources downloaded once are reused instead of doing a fresh fetch again. It is useful for increasing subsequent page load speed by reusing cached images, fonts, and other static assets. Caching should not be typically done on dynamic content. For example list of posts or comments. As part of the testing strategy, both caching and cache invalidation (not getting stale dynamic content) needs to be tested.",https://aws.amazon.com/caching/,https://www.youtube.com/watch?v=6FyXURRVmR0,
qa-swas-pwas-jamstack,qa,,"SWAs, PWAs, JAMStack",,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,SWAs,https://jamstack.org/,https://www.staticapps.org/,https://web.dev/progressive-web-apps/
qa-csr-vs-ssr,qa,,CSR vs SSR,,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,"CSR stands for Client Side Rendering and SSR stands for Server Side Rendering. CSR pages are computed in your machine and then shown by your browser while in the case of SSR, the server sends ready to show Html content directly. Primarily React, Vue, and Angular apps are examples of CSR (technically it is possible for them to be executed in SSR mode too) and almost all older tech stacks are SSR like PHP, ruby on rails, java, dot net, etc. From the user's standpoint, CSR apps take higher time to render but compensate by avoiding page reloads later (SPA) while SSR apps often have faster initial load time but do a full page reload often.",https://medium.com/@prashantramnyc/server-side-rendering-ssr-vs-client-side-rendering-csr-vs-pre-rendering-using-static-site-89f2d05182ef,https://www.youtube.com/watch?v=rNVcZklcmqU,https://app.daily.dev/tags/webdev?ref=roadmapsh
qa-responsive-vs-adaptive,qa,,Responsive vs Adaptive,,CORE,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-basic-introduction,,"There are two approaches to ensuring a website is optimized for mobile, tablet, laptop and PC screens: responsive design and adaptive design. While both are intended to solve the same problem, they use different strategies.",,,
qa-automation-frameworks,qa,Frontend Test Automation,Automation Frameworks,,CORE,BRANCH,CORE,,,CHOOSE_ONE,1,1,MANUAL_ONLY,,,qa-frontend-automation,,"Automation frameworks are the libraries and tools used to write and run automated browser tests, each with different tradeoffs in speed, language support, and ease of use.",https://www.browserstack.com/guide/top-test-automation-frameworks,,
qa-webdriver-io,qa,,Webdriver.io,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,webdriver.io,qa-automation-frameworks,,"WebdriverIO is a progressive automation framework built to automate modern web and mobile applications. It simplifies the interaction with your app and provides a set of plugins that help you create a scalable, robust and stable test suite.",https://webdriver.io/,https://webdriver.io/docs/what-is-webdriverio,https://webdriver.io/docs/gettingstarted
qa-playwright-automation-frameworks,qa,Playwright,Playwright,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,playwright,qa-automation-frameworks,,"Playwright Test was created specifically to accommodate the needs of end-to-end testing. Playwright supports all modern rendering engines including Chromium, WebKit, and Firefox. Test on Windows, Linux, and macOS, locally or on CI, headless or headed with native mobile emulation of Google Chrome for Android and Mobile Safari.Playwright leverages the DevTools protocol to write powerful, stable automated tests.Playwright can actually see into and control the browser rather than relying on a middle translation layer, it allows for the simulation of more insightful and relevant user scenarios.",https://playwright.dev/,https://www.browserstack.com/guide/playwright-tutorial,
qa-jasmine,qa,,Jasmine,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,jasmine,qa-automation-frameworks,,Jasmine is a very popular JavaScript BDD (behavior-driven development) framework for unit testing JavaScript applications. It provides utilities that can be used to run automated tests for both synchronous and asynchronous code. It does not depend on any other JavaScript frameworks. It does not require a DOM.,https://jasmine.github.io/,https://semaphoreci.com/community/tutorials/testing-components-in-angular-2-with-jasmine,https://www.testim.io/blog/jasmine-js-a-from-scratch-tutorial-to-start-testing
qa-qa-wolf,qa,,QA Wolf,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,qa wolf,qa-automation-frameworks,,QA Wolf is a hybrid platform & service that helps software teams ship better software faster by taking QA completely off their plate.,https://www.qawolf.com/,https://app.qawolf.com/docs/why-qa-wolf,https://app.qawolf.com/docs/create-a-test
qa-robot,qa,,Robot,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,robot,qa-automation-frameworks,,"Robot Framework is a Python-based, extensible keyword-driven automation framework for acceptance testing, acceptance test driven development (ATDD), behavior driven development (BDD) and robotic process automation (RPA).",https://robotframework.org/,https://robotframework.org/robotframework/latest/RobotFrameworkUserGuide.html,https://medium.com/swlh/robot-framework-the-basics-dfeadc025bea
qa-selenium,qa,Selenium,Selenium,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,selenium,qa-automation-frameworks,,"Selenium is an open-source tool that automates web browsers. It provides a single interface that lets you write test scripts in programming languages like Ruby, Java, NodeJS, PHP, Perl, Python, and C#, among others.",https://www.selenium.dev/,https://www.browserstack.com/selenium,https://app.daily.dev/tags/selenium?ref=roadmapsh
qa-cypress-automation-frameworks,qa,Cypress,Cypress,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,cypress,qa-automation-frameworks,,"Cypress framework is a JavaScript-based end-to-end testing framework built on top of Mocha ??a feature-rich JavaScript test framework running on and in the browser, making asynchronous testing simple and convenient. It also uses a BDD/TDD assertion library and a browser to pair with any JavaScript testing framework.",https://www.cypress.io/,https://docs.cypress.io/guides/overview/why-cypress#Other,https://www.cypress.io/how-it-works
qa-jest,qa,,Jest,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,jest,qa-automation-frameworks,,"Jest is a delightful JavaScript Testing Framework with a focus on simplicity. It works with projects using: Babel, TypeScript, Node, React, Angular, Vue and more!",https://jestjs.io/,https://jestjs.io/docs/getting-started,https://www.youtube.com/watch?v=7r4xVDI2vho
qa-nightwatch,qa,,Nightwatch,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,nightwatch,qa-automation-frameworks,,"Nightwatch.js is an open-source automated testing framework that is powered by Node.js and provides complete E2E (end to end) solutions to automation testing with Selenium Javascript be it for web apps, browser apps, and websites.",https://nightwatchjs.org/,https://www.browserstack.com/guide/nightwatch-framework-tutorial,
qa-puppeteer-automation-frameworks,qa,,Puppeteer,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,puppeteer,qa-automation-frameworks,,Puppeteer is a Node library which provides a high-level API to control headless Chrome or Chromium over the DevTools Protocol. It can also be configured to use full (non-headless) Chrome or Chromium.,https://developer.chrome.com/docs/puppeteer/,https://app.daily.dev/tags/crawling?ref=roadmapsh,
qa-browser-addons,qa,Frontend Test Automation,Browser Addons,,CORE,BRANCH,CORE,,,CHOOSE_ONE,1,1,MANUAL_ONLY,,,qa-frontend-automation,,"Browser addons and extensions provide codeless or low-code ways to record and replay browser interactions, useful for quick automated checks without writing a full test suite.",https://www.softwaretestinghelp.com/browser-extensions-for-testing/,,
qa-selenium-ide,qa,,Selenium IDE,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,selenium ide,qa-browser-addons,,Selenium IDE is an open source web automation testing tool from the Selenium Suite used primarily for QA purposes. It functions as a Firefox extension and does not require any programming knowledge and test cases can be created simply by interacting with the browser.,https://www.selenium.dev/selenium-ide/,https://www.softwaretestinghelp.com/selenium-ide-script-selenium-tutorial-3/,https://app.daily.dev/tags/selenium?ref=roadmapsh
qa-bugbug,qa,,BugBug,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,bugbug,qa-browser-addons,,"BugBug is a browser extension designed to help with test automation, particularly for web applications. It allows users to record their interactions with a website and then generate test scripts from those recordings, aiming to simplify the process of creating automated UI tests. It often emphasizes ease of use and integration with existing testing frameworks.",https://bugbug.io/v2/,https://www.youtube.com/watch?v=p09L8bD_Kh0,
qa-ghost-inspector,qa,,Ghost Inspector,,CORE,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,ghost inspector,qa-browser-addons,,Ghost Inspector is a codeless automated testing tool that allows you to easily create and run automated browser tests for websites and web applications. These tests carry out actions in a web browser the same way a real user would to ensure that everything is working properly.,https://ghostinspector.com/,https://theqalead.com/test-management/what-is-ghost-inspector-overview-tour-of-features/,
qa-mobile-automation,qa,Mobile Test Automation,Mobile Automation,7,PRACTICAL,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"mobile,automation,ios,android,testing",,qa-manual-testing,"Mobile automation, as the name suggests, refers to 'automation' that is done on mobile devices. Mobile Automation can test a WAP site or an app. As we know, mobile devices consist of hardware and software components, while a mobile application is simply the software. Testing the mobile device is also connected to evaluating the hardware component and the software part.",https://u-tor.com/topic/mobile-automation-steps,https://app.daily.dev/tags/automation?ref=roadmapsh,
qa-espresso,qa,Mobile Test Automation,Espresso,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"espresso,mobile test automation",qa-mobile-automation,,"Espresso is a native testing framework for Android to write reliable UI tests. Google released the Espresso framework in October 2013 and, as of release version 2.0, Espresso is part of the Android Support Repository. One of the important features in Espresso is that it automatically synchronizes your test actions with the user interface of your application. The framework also ensures that your activity is started before the test runs. It can also force a test to wait until all observer background activities have finished, which is sometimes a problem with other testing frameworks.",https://developer.android.com/training/testing/espresso#kotlin,https://github.com/android/testing-samples,https://www.tutorialspoint.com/espresso_testing/index.htm
qa-detox,qa,Mobile Test Automation,Detox,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"detox,mobile test automation",qa-mobile-automation,,Detox is a JavaScript mobile testing framework that is built into the application and the test execution starts with app launch. This makes test execution really fast and robust as no external additional tools are needed to orchestrate and synchronize during the test execution.,https://wix.github.io/Detox/,https://wix.github.io/Detox/docs/introduction/getting-started,https://www.spritecloud.com/test-automation-tools-detox/
qa-appium,qa,Appium,Appium,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,appium,qa-mobile-automation,,"Appium is an open-source framework that allows QAs to conduct automated app testing on different platforms like Android, iOS, and Windows. It is developed and supported by Sauce Labs to automate native and hybrid mobile apps. It is a cross-platform mobile automation tool, which means that it allows the same test to be run on multiple platforms.",https://appium.io/,https://appium.io/docs/en/2.0/intro/,https://github.com/appium/appium/tree/1.x/sample-code
qa-swifttesting,qa,Mobile Test Automation,SwiftTesting,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"mobile test automation,swifttesting",qa-mobile-automation,,"Swift testing involves writing code to automatically verify the functionality of Swift applications, especially those built for iOS, macOS, watchOS, and tvOS. This includes creating unit tests to check individual components, UI tests to simulate user interactions, and performance tests to ensure the app runs efficiently. The goal is to identify and fix bugs early in the development cycle, leading to more reliable and robust mobile applications.",https://roadmap.sh/swift-ui,https://developer.apple.com/documentation/testing,
qa-accessibility-tests,qa,Accessibility Testing,Accessibility Tests,8,PRACTICAL,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"accessibility,a11y,wcag,testing",,qa-manual-testing,"In software QA, accessibility testing is the practice of confirming that an application is usable for as many people as possible, including people with disabilities such as vision impairment, hearing problems and cognitive conditions.",https://app.daily.dev/tags/accessibility?ref=roadmapsh,,
qa-wave,qa,Accessibility Testing,Wave,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"accessibility testing,wave",qa-accessibility-tests,,"Wave is a suite of evaluation tools that helps authors make their web content more accessible to individuals with disabilities. WAVE can identify many accessibility and Web Content Accessibility Guideline (WCAG) errors, but also facilitates human evaluation of web content.",https://wave.webaim.org/,https://www.softwaretestinghelp.com/web-accessibility-testing-tools/,
qa-axe,qa,Accessibility Testing,AXE,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"accessibility testing,axe",qa-accessibility-tests,,"Axe is a fast and lightweight accessibility testing tool that checks the entire document against the rules and generates a report with all violations, passes, etc.",https://www.deque.com/axe/,https://www.browserstack.com/docs/automate/selenium/accessibility-testing,
qa-chrome-devtools,qa,Accessibility Testing,Chrome DevTools,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"accessibility testing,chrome devtools",qa-accessibility-tests,,"These are a set of tools built into the browser to aid frontend developers diagnose and solve various issues in their applications ??such as JavaScript and logical bugs, CSS styling issues or even just making quick temporary alterations to the DOM.",https://developer.chrome.com/docs/devtools/overview/,https://app.daily.dev/tags/devtools?ref=roadmapsh,
qa-load-and-performance-testing,qa,Performance & Load Testing,Load & Performance Testing,9,PRACTICAL,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"load,performance,stress,testing",,qa-accessibility-tests,"Performance Testing is a subset of Performance Engineering. It is a process of evaluating a system?? behavior under various extreme conditions. The main intent of performance testing is to monitor and improve key performance indicators such as response time, throughput, memory, CPU utilization, and more.",https://www.evaluat.com/blog/performance-testing-guide,https://www.evaluat.com/blog/what-is-spike-testing,https://www.evaluat.com/blog/soak-testing
qa-lighthouse,qa,Performance & Load Testing,Lighthouse,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"lighthouse,performance & load testing",qa-load-and-performance-testing,,"Lighthouse is an open-source, automated tool for improving the quality of web pages. You can run it against any web page, public or requiring authentication. It has audits for performance, accessibility, progressive web apps, SEO, and more. You can run Lighthouse in Chrome DevTools, from the command line, or as a Node module. You give Lighthouse a URL to audit, run a series of audits against the page, and then generate a report on how well the page did. From there, use the failing audits as indicators on how to improve the page. Each audit has a reference doc explaining why the audit is important and how to fix it.",https://www.evaluat.com/blog/core-web-vitals-lab-vs-field,https://app.daily.dev/tags/lighthouse?ref=roadmapsh,
qa-locust,qa,Performance & Load Testing,Locust,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"locust,performance & load testing",qa-load-and-performance-testing,,"Locust is an easy-to-use, scriptable and scalable performance testing tool. You define the behavior of your users in regular Python code instead of being stuck in a UI or restrictive domain-specific language. This makes Locust infinitely expandable and very developer friendly. Given below are some of the features of Locust.",https://locust.io/,https://www.youtube.com/playlist?list=PLJ9A48W0kpRKMCzJARCObgJs3SinOewp5,
qa-webpage-test,qa,Performance & Load Testing,Webpage Test,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"performance & load testing,webpage test",qa-load-and-performance-testing,,WebPageTest is a web performance tool providing deep diagnostic information about how a page performs under a variety of conditions.,https://www.webpagetest.org/,,
qa-gatling,qa,Performance & Load Testing,Gatling,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"gatling,performance & load testing",qa-load-and-performance-testing,,"Gatling is a highly capable load testing tool. It is designed for ease of use, maintainability and high performance. Out of the box, Gatling comes with excellent support of the HTTP protocol that makes it a tool of choice for load testing any HTTP server. As the core engine is actually protocol agnostic, it is perfectly possible to implement support for other protocols. For example, Gatling currently also ships JMS support.",https://gatling.io/,https://www.youtube.com/playlist?list=PLJ9A48W0kpRJE6s8I1MjWm-z8BGbUYNCw,
qa-k6,qa,Performance & Load Testing,K6,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"k6,performance & load testing",qa-load-and-performance-testing,,"Grafana k6 is an open-source load testing tool that makes performance testing easy and productive for engineering teams. k6 is free, developer-centric, and extensible.",https://k6.io/,https://www.youtube.com/playlist?list=PLJ9A48W0kpRJKmVeurt7ltKfrOdr8ZBdt,
qa-artillery,qa,Performance & Load Testing,Artillery,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"artillery,performance & load testing",qa-load-and-performance-testing,,"Artillery is a modern, powerful & easy-to-use performance testing toolkit. Use it to ship scalable applications that stay performant & resilient under high load.",https://www.artillery.io/,https://www.youtube.com/playlist?list=PLJ9A48W0kpRJh1_uW2mVNhSIVCMYmNlm7,
qa-vegeta,qa,Performance & Load Testing,Vegeta,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"performance & load testing,vegeta",qa-load-and-performance-testing,,Vegeta is a versatile HTTP load testing tool built out of a need to drill HTTP services with a constant request rate. It can be used both as a command line utility and a library.,https://github.com/tsenart/vegeta,,
qa-jmeter,qa,JMeter,JMeter,,PRACTICAL,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,jmeter,qa-load-and-performance-testing,,"Apache JMeter is an Apache project that can be used as a load testing tool for analyzing and measuring the performance of a variety of services, with a focus on web applications.",https://jmeter.apache.org/,https://www.youtube.com/playlist?list=PLJ9A48W0kpRIjLkZ32Do9yDZXnnm7_uj_,https://app.daily.dev/tags/testing?ref=roadmapsh
qa-security-testing,qa,Security Testing,Security Testing,10,PRACTICAL,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"security,testing,vulnerability,owasp",,qa-load-and-performance-testing,"Security testing is a process intended to reveal flaws in the security mechanisms of an information system that protect data and maintain functionality as intended. Due to the logical limitations of security testing, passing the security testing process is not an indication that no flaws exist or that the system adequately satisfies the security requirements.",https://en.wikipedia.org/wiki/Security_testing,https://app.daily.dev/tags/security?ref=roadmapsh,
qa-authentication-authorization,qa,Security Testing,Authentication / Authorization,,PRACTICAL,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-security-testing,,"`Authentication` is the process of verifying that an individual, entity or website is whom it claims to be. Authentication in the context of web applications is commonly performed by submitting a username or ID and one or more items of private information that only a given user should know.",https://cheatsheetseries.owasp.org/cheatsheets/Authorization_Cheat_Sheet.html,https://app.daily.dev/tags/authentication?ref=roadmapsh,
qa-secrets-management,qa,Security Testing,Secrets Management,,PRACTICAL,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-security-testing,,"Secrets Management is a systematic way of in managing, storing, securing, and retrieving credentials for any systems, database, and other services. Credentials such as passwords, SSH keys, certificates, API keys, backup codes, and more.",https://aws.amazon.com/secrets-manager/,https://www.vaultproject.io/,https://app.daily.dev/tags/secrets-management?ref=roadmapsh
qa-vulnerability-scanning,qa,Security Testing,Vulnerability Scanning,,PRACTICAL,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-security-testing,,"Vulnerability scanning identifies hosts and host attributes (e.g., operating systems, applications, open ports), but it also attempts to identify vulnerabilities rather than relying on human interpretation of the scanning results. Many vulnerability scanners are equipped to accept results from network discovery and network port and service identification, which reduces the amount of work needed for vulnerability scanning.",https://csrc.nist.gov/glossary/term/vulnerability_scanning,https://app.daily.dev/tags/vulnerability?ref=roadmapsh,
qa-owasp-10,qa,Security Testing,OWASP 10,,PRACTICAL,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-security-testing,,"The Open Web Application Security Project, or OWASP, is an international non-profit organization dedicated to web application security.",https://owasp.org/www-project-top-ten/,https://www.cloudflare.com/learning/security/threats/owasp-top-10/,
qa-attack-vectors,qa,Security Testing,Attack Vectors,,PRACTICAL,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-security-testing,,"This metric reflects the context by which vulnerability exploitation is possible. This metric value (and consequently the Base Score) will be larger the more remote (logically, and physically) an attacker can be in order to exploit the vulnerable component. The assumption is that the number of potential attackers for a vulnerability that could be exploited from across a network is larger than the number of potential attackers that could exploit a vulnerability requiring physical access to a device, and therefore warrants a greater Base Score.",https://www.first.org/cvss/v3.1/specification-document,https://app.daily.dev/tags/security?ref=roadmapsh,
qa-email-testing,qa,Email Testing,Email Testing,11,ADVANCED,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"email,testing,mail",,qa-security-testing,"Email testing allows you to view your email before sending it out to your subscriber list to verify links, design, spelling errors, and more.",https://www.campaignmonitor.com/blog/email-marketing/how-email-testing-and-rendering-works-and-why-its-important/,https://sponge.io/checklist-how-to-test-and-qa-an-email/,https://app.daily.dev/tags/qa?ref=roadmapsh
qa-mailinator,qa,Email Testing,Mailinator,,ADVANCED,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"email testing,mailinator",qa-email-testing,,"Mailinator allows Developers and QA Testing teams to automatically test their SMS and Email workflows like 2FA verifications, sign-ups, and password resets with trillions of inboxes at your fingertips. Whether you do Manual Testing, use an API, or a framework like Selenium, Cypress, Playwright, or Puppeteer - Mailinator will close the loop on email/SMS testing.",https://www.mailinator.com/,https://www.mailinator.com/docs/index.html#mailinator,
qa-gmail-tester,qa,Email Testing,Gmail Tester,,ADVANCED,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"email testing,gmail tester",qa-email-testing,,Gmail-tester is a simple Node.js Gmail client which checks/returns email message(s) straight from any Gmail-powered account (both private and company).,https://www.npmjs.com/package/gmail-tester,https://medium.com/@sergtimosh/using-gmail-tester-puppeteer-to-poll-gmail-inbox-65bbee17618c,
qa-testing-data-management,qa,Test Data Management,Testing Data Management,12,ADVANCED,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"test,data,management",,qa-email-testing,"Data testing management involves the strategies and processes used to plan, create, acquire, store, control, and protect the data used for testing software applications. It ensures that testers have access to the right data, in the right format, at the right time, to effectively validate the functionality, performance, and reliability of the system under test. This includes techniques for data masking, data generation, data subsetting, and data virtualization to create realistic and representative test environments.",https://www.perforce.com/blog/pdx/test-data-management,https://katalon.com/resources-center/blog/what-is-test-data-management,
qa-delphix,qa,Test Data Management,Delphix,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-testing-data-management,,"Delphix is a data management platform that focuses on providing virtualized, masked, and rapidly provisioned data copies for various purposes like development, testing, and reporting. It allows organizations to create and manage virtual databases from a single source, reducing storage costs and accelerating data delivery while maintaining data security and compliance.",https://www.perforce.com/solutions/test-data-management,,
qa-reporting,qa,Test Reporting,Reporting,13,ADVANCED,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"test,reporting,results",,qa-testing-data-management,"The International Software Testing Qualifications Board (ISTQB) glossary defines a QA report as: _Documentation summarizing test activities and results_. By documenting the testing that was conducted and the results that were achieved, QA reports provide valuable insight into the health of the code base and critical metrics. As such, they should be generated on a regular basis to ensure the quality standards are being met. So basically, test reports should document all of the test cases that were performed during software testing, as well as the results of those tests. They should also deliver relevant information about the product and highlight any areas where improvements can be made.",https://www.netguru.com/blog/how-to-write-qa-report,https://www.qatouch.com/blog/how-to-write-qa-test-summary-report/,https://www.evaluat.com/blog/performance-test-report-metrics
